"Carimbo de data/hora","1. Eu sou:","2. Área:","3. Gênero:","4. Tempo de Empresa (há quanto tempo trabalha na Inmetrics?)","5. Faixa etária:","6. Alocação:","7. Na sua opinião, qual a missão/propósito da Inmetrics? (até 100 caracteres)","8. Na Inmetrics: [O reconhecimento (na forma de promoções, elogios, aumentos) é justo e eficiente]","8. Na Inmetrics: [O sistema de avaliação de desempenho da empresa é justo e eficiente]","8. Na Inmetrics: [Os sistemas de acompanhamento de indicadores dos projetos e metas são justos e eficientes]","9. Os colaboradores são preparados de maneira adequada para atuar com excelência em seus projetos e/ou áreas. [->]","10. Ao iniciar o trabalho, os colaboradores: [Entendem o contexto e os objetivos do cliente]","10. Ao iniciar o trabalho, os colaboradores: [Compreendem o propósito de suas entregas]","10. Ao iniciar o trabalho, os colaboradores: [Conhecem seu/sua líder]","10. Ao iniciar o trabalho, os colaboradores: [Utilizam efetivamente suas habilidades e conhecimentos]","10. Ao iniciar o trabalho, os colaboradores: [Sentem-se capacitados para a função]","10. Ao iniciar o trabalho, os colaboradores: [São apresentados à equipe com a qual vão trabalhar]","10. Ao iniciar o trabalho, os colaboradores: [Têm espaço físico de trabalho e equipamentos adequados]","11. O ambiente na Inmetrics é: [Informal]","11. O ambiente na Inmetrics é: [De pressão]","11. O ambiente na Inmetrics é: [Flexível]","11. O ambiente na Inmetrics é: [Desorganizado]","11. O ambiente na Inmetrics é: [Leve]","12. Outro(s) aspecto(s) sobre o ambiente da Inmetrics que vale(m) mencionar. (até 100 caracteres)","13. Na Inmetrics, o que mais importa é (são): [O ambiente de trabalho]","13. Na Inmetrics, o que mais importa é (são): [O resultado financeiro da empresa]","13. Na Inmetrics, o que mais importa é (são): [A satisfação do cliente]","13. Na Inmetrics, o que mais importa é (são): [A opinião dos líderes]","13. Na Inmetrics, o que mais importa é (são): [Qualidade técnica da entrega]","13. Na Inmetrics, o que mais importa é (são): [As equipes]","14. As questões e dificuldades que surgem no dia a dia da Inmetrics são abordadas com visão de médio/longo prazo. [->]","15. A Inmetrics valoriza: [Inovação]","15. A Inmetrics valoriza: [Desempenho]","15. A Inmetrics valoriza: [Qualidade]","15. A Inmetrics valoriza: [Rapidez]","15. A Inmetrics valoriza: [Satisfação do cliente]","15. A Inmetrics valoriza: [Colaboradores]","16. A Inmetrics é uma empresa que: [Cumpre suas obrigações trabalhistas (salários em dia, 13º etc.)]","16. A Inmetrics é uma empresa que: [Se destaca positivamente em termos de ambiente de trabalho]","16. A Inmetrics é uma empresa que: [Oferece bons salários]","16. A Inmetrics é uma empresa que: [Oferece oportunidades de aprendizado e desenvolvimento]","16. A Inmetrics é uma empresa que: [Oferece oportunidades de crescimento interno]","16. A Inmetrics é uma empresa que: [Gera engajamento em seus colaboradores]","17. Para você, os maiores fatores de satisfação do cliente são: [Entrega de qualidade]","17. Para você, os maiores fatores de satisfação do cliente são: [Rapidez na entrega]","17. Para você, os maiores fatores de satisfação do cliente são: [Equipe técnica de alta qualidade]","17. Para você, os maiores fatores de satisfação do cliente são: [Baixo custo]","17. Para você, os maiores fatores de satisfação do cliente são: [Soluções inovadoras]","18. No meu dia a dia, sinto colaboração e apoio por parte de: [Meus colegas]","18. No meu dia a dia, sinto colaboração e apoio por parte de: [Meu/minha líder]","18. No meu dia a dia, sinto colaboração e apoio por parte de: [Liderança sênior (diretoria e CEO)]","18. No meu dia a dia, sinto colaboração e apoio por parte de: [Colaboradores de outras áreas]","18. No meu dia a dia, sinto colaboração e apoio por parte de: [Meus liderados (minha equipe)]","19. Meu líder é: [Inspirador]","19. Meu líder é: [Preparado]","19. Meu líder é: [Comercial]","19. Meu líder é: [Bem intencionado]","19. Meu líder é: [Técnico]","19. Meu líder é: [Gestor de pessoas]","19. Meu líder é: [Focado no cliente]","19. Meu líder é: [Próximo]","20. A liderança sênior (diretoria e CEO) da Inmetrics é: [Inspiradora]","20. A liderança sênior (diretoria e CEO) da Inmetrics é: [Preparada]","20. A liderança sênior (diretoria e CEO) da Inmetrics é: [Comercial]","20. A liderança sênior (diretoria e CEO) da Inmetrics é: [Bem intencionada]","20. A liderança sênior (diretoria e CEO) da Inmetrics é: [Técnica]","20. A liderança sênior (diretoria e CEO) da Inmetrics é: [Gestora de pessoas]","20. A liderança sênior (diretoria e CEO) da Inmetrics é: [Focada no cliente]","20. A liderança sênior (diretoria e CEO) da Inmetrics é: [Próxima das equipes]","21. Inovação na Inmetrics é: [Incentivada]","21. Inovação na Inmetrics é: [Teórica]","21. Inovação na Inmetrics é: [Voltada às necessidades dos clientes]","21. Inovação na Inmetrics é: [Voltada ao desenvolvimento de novos produtos]","21. Inovação na Inmetrics é: [Parte do DNA da empresa]","21. Inovação na Inmetrics é: [Isolada]","21. Inovação na Inmetrics é: [Dificultada]","22. Qual ação/movimento/iniciativa traria maior impacto positivo à Inmetrics? (até 300 caracteres)",""
"2019/06/17 10:32:30 AM GMT-3","Colaborador","QTS","Feminino","4 a 7 anos","31 a 35 anos","No Canopus","Acredito que seja os próprios pilares: Velocidade, Flexibilidade, Proximidade e Excelência. ","Discordo totalmente","Discordo totalmente","Não concordo nem discordo","Discordo parcialmente","Concordo parcialmente","Concordo parcialmente","Concordo totalmente","Concordo parcialmente","Concordo parcialmente","Discordo totalmente","Concordo parcialmente","Não concordo nem discordo","Discordo parcialmente","Concordo totalmente","Concordo parcialmente","Concordo totalmente","É uma excelente empresa para se trabalhar, porém ainda necessita de muita melhoria.","Concordo parcialmente","Concordo totalmente","Concordo totalmente","Discordo parcialmente","Concordo totalmente","Discordo parcialmente","Concordo totalmente","Concordo parcialmente","Concordo parcialmente","Concordo totalmente","Concordo parcialmente","Concordo totalmente","Discordo parcialmente","Concordo totalmente","Não concordo nem discordo","Discordo totalmente","Discordo parcialmente","Discordo parcialmente","Discordo parcialmente","Concordo totalmente","Concordo totalmente","Concordo parcialmente","Concordo parcialmente","Concordo totalmente","Concordo totalmente","Discordo parcialmente","Discordo parcialmente","Concordo totalmente","Discordo parcialmente","Não concordo nem discordo","Concordo parcialmente","Não concordo nem discordo","Concordo totalmente","Não concordo nem discordo","Discordo parcialmente","Concordo parcialmente","Discordo parcialmente","Discordo parcialmente","Não concordo nem discordo","Não concordo nem discordo","Não concordo nem discordo","Não concordo nem discordo","Discordo parcialmente","Concordo totalmente","Discordo totalmente","Concordo parcialmente","Não concordo nem discordo","Concordo totalmente","Não concordo nem discordo","Concordo parcialmente","Discordo parcialmente","Concordo parcialmente","O verdadeiro reconhecimento de seus colaboradores que tanto se esforçam para crescer junto com a empresa",""
"2019/06/17 10:35:12 AM GMT-3","Colaborador","Consulting","Masculino","6 meses a 1 ano","36 a 45 anos","Alocado no cliente","Auxiliar o cliente a identificar e implementar oportunidade de negócios.","Não concordo nem discordo","Discordo parcialmente","Não concordo nem discordo","Discordo parcialmente","Discordo parcialmente","Concordo parcialmente","Concordo parcialmente","Não concordo nem discordo","Concordo parcialmente","Discordo parcialmente","Concordo parcialmente","Concordo totalmente","Concordo parcialmente","Concordo parcialmente","Discordo totalmente","Concordo parcialmente","Há espaço (e ouvidos) para sugestões, ótimo! Só falta a gente dar feedback sobre as sugestões.","Não concordo nem discordo","Concordo parcialmente","Concordo parcialmente","Concordo parcialmente","Não concordo nem discordo","Não concordo nem discordo","Discordo parcialmente","Concordo totalmente","Concordo totalmente","Concordo totalmente","Concordo totalmente","Concordo parcialmente","Concordo parcialmente","Concordo totalmente","Concordo totalmente","Discordo parcialmente","Não concordo nem discordo","Concordo parcialmente","Concordo parcialmente","Concordo totalmente","Concordo parcialmente","Concordo parcialmente","Discordo parcialmente","Não concordo nem discordo","Concordo totalmente","Concordo totalmente","Concordo parcialmente","Concordo parcialmente","Concordo totalmente","Concordo parcialmente","Concordo totalmente","Não concordo nem discordo","Concordo totalmente","Concordo parcialmente","Discordo parcialmente","Não concordo nem discordo","Concordo totalmente","Concordo totalmente","Concordo parcialmente","Concordo parcialmente","Concordo parcialmente","Concordo parcialmente","Não concordo nem discordo","Não concordo nem discordo","Discordo parcialmente","Concordo totalmente","Discordo parcialmente","Discordo parcialmente","Não concordo nem discordo","Concordo totalmente","Discordo parcialmente","Discordo totalmente","Treinamento da liderança (todos os níveis) em gestão de pessoas",""
"2019/06/17 10:42:45 AM GMT-3","Colaborador","QTS","Masculino","Menos de 6 meses","Mais de 45 anos","No Thera","Se tornar uma das melhores empresa de testes no mundo, com qualidade e maturidade. ","Concordo parcialmente","Concordo parcialmente","Concordo parcialmente","Não concordo nem discordo","Concordo parcialmente","Concordo parcialmente","Não concordo nem discordo","Não concordo nem discordo","Concordo parcialmente","Não concordo nem discordo","Concordo parcialmente","Concordo parcialmente","Concordo parcialmente","Concordo parcialmente","Concordo parcialmente","Concordo parcialmente","Ambiente muito bom aqui no Thera","Concordo parcialmente","Concordo totalmente","Concordo totalmente","Concordo parcialmente","Concordo parcialmente","Concordo parcialmente","Concordo totalmente","Concordo parcialmente","Concordo totalmente","Concordo totalmente","Concordo totalmente","Concordo totalmente","Concordo parcialmente","Concordo totalmente","Concordo totalmente","Concordo totalmente","Concordo parcialmente","Concordo parcialmente","Concordo parcialmente","Concordo totalmente","Concordo totalmente","Concordo totalmente","Concordo totalmente","Concordo totalmente","Concordo totalmente","Concordo parcialmente","Concordo parcialmente","Concordo totalmente","Concordo parcialmente","Concordo parcialmente","Concordo totalmente","Concordo parcialmente","Concordo totalmente","Concordo totalmente","Concordo parcialmente","Concordo totalmente","Concordo totalmente","Concordo parcialmente","Concordo totalmente","Concordo totalmente","Concordo totalmente","Concordo totalmente","Concordo totalmente","Concordo totalmente","Concordo parcialmente","Concordo parcialmente","Concordo parcialmente","Concordo totalmente","Concordo totalmente","Concordo parcialmente","Concordo parcialmente","Concordo parcialmente","Treinar mais seus colaboradores, e valorizar mais a qualidade de vida de cada um.",""
"2019/06/17 11:08:57 AM GMT-3","Colaborador","BUs","Masculino","2 a 4 anos","36 a 45 anos","Alocado no cliente","Entregar ao cliente o que ele não pode executar só","Discordo totalmente","Discordo parcialmente","Discordo parcialmente","Concordo parcialmente","Concordo parcialmente","Concordo parcialmente","Concordo parcialmente","Discordo parcialmente","Concordo parcialmente","Concordo parcialmente","Concordo totalmente","Concordo totalmente","Concordo parcialmente","Concordo parcialmente","Concordo parcialmente","Discordo parcialmente","Desorganização e mudança de prioridades.","Concordo parcialmente","Concordo totalmente","Concordo parcialmente","Concordo parcialmente","Concordo parcialmente","Concordo parcialmente","Discordo totalmente","Concordo totalmente","Concordo parcialmente","Concordo parcialmente","Concordo parcialmente","Não concordo nem discordo","Discordo parcialmente","Concordo parcialmente","Discordo parcialmente","Discordo parcialmente","Concordo parcialmente","Concordo parcialmente","Concordo parcialmente","Concordo parcialmente","Concordo parcialmente","Concordo parcialmente","Discordo parcialmente","Discordo parcialmente","Concordo parcialmente","Concordo totalmente","Concordo parcialmente","Concordo parcialmente","Não se aplica","Concordo parcialmente","Concordo parcialmente","Concordo parcialmente","Concordo totalmente","Concordo parcialmente","Concordo totalmente","Concordo totalmente","Concordo totalmente","Concordo parcialmente","Discordo parcialmente","Discordo totalmente","Concordo parcialmente","Concordo parcialmente","Discordo parcialmente","Discordo parcialmente","Concordo parcialmente","Concordo parcialmente","Concordo totalmente","Discordo parcialmente","Concordo parcialmente","Concordo parcialmente","Discordo parcialmente","Discordo parcialmente","Investimento com foco no cliente e para o cliente. Outros concorrentes estão investindo e nós estamos cortando custos. Temos muitas dificuldades em contratações. Infelizmente foi contagiado em todos os níveis da Inmetrics a questão ""margem"", o que muitas vezes dificulta a captação de novos projetos.",""
"2019/06/17 11:15:22 AM GMT-3","Colaborador","QTS","Masculino","6 meses a 1 ano","31 a 35 anos","No Canopus","Buscar resolver problemas internos de clientes nos processos, ganhando tempo nas execuções.","Não concordo nem discordo","Concordo parcialmente","Concordo parcialmente","Concordo parcialmente","Discordo parcialmente","Não concordo nem discordo","Não concordo nem discordo","Concordo parcialmente","Concordo parcialmente","Concordo parcialmente","Discordo parcialmente","Concordo parcialmente","Concordo parcialmente","Concordo totalmente","Discordo parcialmente","Concordo parcialmente","O Ar-Cond deveria manter uma temperatura ambiente. ","Concordo totalmente","Não concordo nem discordo","Concordo totalmente","Concordo totalmente","Concordo totalmente","Concordo totalmente","Concordo parcialmente","Concordo totalmente","Concordo totalmente","Concordo totalmente","Concordo totalmente","Concordo totalmente","Concordo parcialmente","Concordo totalmente","Concordo parcialmente","Discordo parcialmente","Concordo totalmente","Concordo parcialmente","Não concordo nem discordo","Concordo totalmente","Concordo parcialmente","Concordo totalmente","Concordo parcialmente","Concordo totalmente","Concordo totalmente","Não se aplica","Não se aplica","Concordo totalmente","Não se aplica","Não concordo nem discordo","Não concordo nem discordo","Discordo parcialmente","Concordo parcialmente","Não concordo nem discordo","Concordo parcialmente","Não concordo nem discordo","Concordo parcialmente","Concordo parcialmente","Concordo parcialmente","Concordo parcialmente","Concordo parcialmente","Concordo parcialmente","Concordo parcialmente","Concordo parcialmente","Não concordo nem discordo","Concordo totalmente","Concordo parcialmente","Concordo parcialmente","Concordo parcialmente","Concordo parcialmente","Não concordo nem discordo","Não concordo nem discordo","Mais proximidade com os clientes.",""
"2019/06/17 11:23:58 AM GMT-3","Colaborador","Consulting","Masculino","6 meses a 1 ano","Mais de 45 anos","No Canopus","busca da perfeição e modernidade de atuação","Concordo parcialmente","Não concordo nem discordo","Concordo parcialmente","Concordo totalmente","Concordo totalmente","Concordo totalmente","Concordo totalmente","Concordo totalmente","Concordo totalmente","Concordo totalmente","Concordo totalmente","Concordo totalmente","Discordo totalmente","Concordo totalmente","Discordo totalmente","Concordo totalmente","liberdade de ação","Concordo totalmente","Concordo totalmente","Concordo totalmente","Concordo totalmente","Concordo totalmente","Concordo totalmente","Concordo parcialmente","Concordo totalmente","Concordo totalmente","Concordo totalmente","Concordo totalmente","Concordo totalmente","Concordo parcialmente","Concordo totalmente","Concordo totalmente","Concordo parcialmente","Concordo totalmente","Concordo parcialmente","Concordo parcialmente","Concordo totalmente","Concordo totalmente","Concordo totalmente","Concordo totalmente","Concordo parcialmente","Concordo totalmente","Concordo totalmente","Concordo parcialmente","Concordo parcialmente","Não concordo nem discordo","Concordo parcialmente","Concordo parcialmente","Não concordo nem discordo","Concordo parcialmente","Não concordo nem discordo","Concordo parcialmente","Concordo parcialmente","Não concordo nem discordo","Concordo totalmente","Concordo totalmente","Concordo totalmente","Concordo totalmente","Concordo totalmente","Concordo totalmente","Concordo totalmente","Concordo parcialmente","Concordo parcialmente","Concordo parcialmente","Concordo parcialmente","Concordo parcialmente","Concordo parcialmente","Não concordo nem discordo","Não concordo nem discordo","valorização do funcionario",""
"2019/06/17 11:33:06 AM GMT-3","Líder de equipe","QTS","Masculino","Mais de 7 anos","36 a 45 anos","Alocado no cliente","levar inovações em tecnologias e processos as áreas de negócio do cliente para atingir o sucesso","Concordo parcialmente","Concordo parcialmente","Concordo parcialmente","Não concordo nem discordo","Não concordo nem discordo","Não concordo nem discordo","Concordo parcialmente","Concordo parcialmente","Não concordo nem discordo","Concordo parcialmente","Concordo parcialmente","Concordo totalmente","Concordo parcialmente","Concordo totalmente","Discordo parcialmente","Discordo parcialmente","Variação de acordo com gestão e projeto, não há padrão","Concordo parcialmente","Concordo parcialmente","Concordo totalmente","Concordo parcialmente","Não concordo nem discordo","Concordo parcialmente","Discordo parcialmente","Concordo parcialmente","Concordo parcialmente","Concordo totalmente","Concordo parcialmente","Concordo totalmente","Não concordo nem discordo","Concordo totalmente","Concordo parcialmente","Não concordo nem discordo","Concordo totalmente","Não concordo nem discordo","Concordo parcialmente","Concordo totalmente","Concordo parcialmente","Concordo parcialmente","Concordo totalmente","Concordo parcialmente","Concordo parcialmente","Concordo parcialmente","Não concordo nem discordo","Concordo parcialmente","Concordo parcialmente","Não concordo nem discordo","Concordo parcialmente","Concordo parcialmente","Não concordo nem discordo","Concordo parcialmente","Não concordo nem discordo","Concordo totalmente","Não concordo nem discordo","Não concordo nem discordo","Concordo parcialmente","Concordo totalmente","Não concordo nem discordo","Concordo parcialmente","Não concordo nem discordo","Concordo totalmente","Não concordo nem discordo","Concordo parcialmente","Não concordo nem discordo","Concordo totalmente","Concordo totalmente","Concordo parcialmente","Concordo parcialmente","Não concordo nem discordo","Um plano de carreira dos colaboradores relacionado com as necessidades dos cliente, possibilitando que os colaboradores reconhecidos possam ser direcionados a novos projetos de forma a manter o projeto atual sustentável, oferecendo colaboradores qualificados nas reposições",""
"2019/06/17 11:34:50 AM GMT-3","Colaborador","QTS","Feminino","4 a 7 anos","31 a 35 anos","Alocado no cliente","É melhorar a qualidade dos produtos/serviços de seus clientes","Discordo parcialmente","Discordo parcialmente","Discordo parcialmente","Discordo totalmente","Discordo totalmente","Discordo parcialmente","Concordo totalmente","Concordo parcialmente","Não concordo nem discordo","Discordo totalmente","Não concordo nem discordo","Não concordo nem discordo","Não concordo nem discordo","Concordo parcialmente","Discordo parcialmente","Concordo parcialmente","O ar condicionado é muito gelado e prejudica quem tem doenças respiratórias.","Não concordo nem discordo","Concordo totalmente","Concordo totalmente","Não concordo nem discordo","Concordo parcialmente","Discordo parcialmente","Não concordo nem discordo","Concordo parcialmente","Concordo totalmente","Concordo totalmente","Concordo totalmente","Concordo totalmente","Discordo parcialmente","Concordo totalmente","Não concordo nem discordo","Discordo parcialmente","Concordo totalmente","Concordo parcialmente","Não concordo nem discordo","Concordo totalmente","Concordo parcialmente","Não concordo nem discordo","Concordo parcialmente","Concordo parcialmente","Concordo parcialmente","Não se aplica","Discordo parcialmente","Não concordo nem discordo","Concordo parcialmente","Concordo parcialmente","Não concordo nem discordo","Concordo parcialmente","Concordo parcialmente","Não concordo nem discordo","Não concordo nem discordo","Concordo parcialmente","Concordo parcialmente","Discordo totalmente","Não concordo nem discordo","Concordo parcialmente","Não concordo nem discordo","Concordo parcialmente","Discordo parcialmente","Concordo parcialmente","Discordo totalmente","Não concordo nem discordo","Concordo parcialmente","Concordo parcialmente","Discordo parcialmente","Não concordo nem discordo","Discordo parcialmente","Não concordo nem discordo","Alterarem o plano de saúde para um sem coparticipação, fazer parceria com o Gympass, disponibilizar os cursos que são dados presencialmente na Universidade Inmetrics através de vídeos e valorizar os funcionários antes que eles busquem oportunidade em outras empresas. ",""
"2019/06/17 11:38:19 AM GMT-3","Colaborador","GO e Controle de Qualidade","Feminino","2 a 4 anos","26 a 30 anos","No Canopus","Focar na qualidade dos testes realizados no Cliente e propor novas ideias para os projetos.","Discordo parcialmente","Discordo totalmente","Discordo parcialmente","Não concordo nem discordo","Não concordo nem discordo","Não concordo nem discordo","Não concordo nem discordo","Discordo parcialmente","Discordo parcialmente","Discordo parcialmente","Discordo parcialmente","Concordo parcialmente","Concordo parcialmente","Concordo totalmente","Não concordo nem discordo","Não concordo nem discordo","Os dois andares não são integrados.","Não concordo nem discordo","Concordo totalmente","Concordo totalmente","Concordo totalmente","Não concordo nem discordo","Discordo parcialmente","Discordo parcialmente","Concordo totalmente","Não concordo nem discordo","Concordo totalmente","Concordo totalmente","Concordo totalmente","Discordo parcialmente","Concordo totalmente","Não concordo nem discordo","Discordo parcialmente","Concordo parcialmente","Discordo parcialmente","Discordo parcialmente","Concordo totalmente","Concordo totalmente","Concordo totalmente","Não concordo nem discordo","Não concordo nem discordo","Não concordo nem discordo","Discordo parcialmente","Discordo parcialmente","Concordo parcialmente","Discordo parcialmente","Não concordo nem discordo","Não concordo nem discordo","Não concordo nem discordo","Concordo parcialmente","Não concordo nem discordo","Não concordo nem discordo","Não concordo nem discordo","Discordo totalmente","Não concordo nem discordo","Não concordo nem discordo","Concordo parcialmente","Concordo parcialmente","Não concordo nem discordo","Concordo parcialmente","Concordo totalmente","Discordo totalmente","Não concordo nem discordo","Não concordo nem discordo","Concordo parcialmente","Concordo parcialmente","Concordo parcialmente","Concordo totalmente","Concordo totalmente","Feedback mais realistas e INDIVIDUAIS, sendo que muitas vezes a mesma resposta é dada para várias pessoas. Reconhecimento pela empresa, não financeiramente, mas dentro do grupo de lideres, pois cada vez que iniciamos uma nova atividade, o nosso conhecimento é ""zerado"" para outro líder.",""
"2019/06/17 11:46:58 AM GMT-3","Colaborador","QTS","Feminino","2 a 4 anos","21 a 25 anos","Alocado no cliente","Garantir aos clientes um trabalho e entregas de qualidade.","Discordo totalmente","Discordo parcialmente","Discordo totalmente","Discordo totalmente","Discordo parcialmente","Discordo parcialmente","Discordo parcialmente","Concordo parcialmente","Concordo parcialmente","Concordo totalmente","Concordo parcialmente","Concordo parcialmente","Concordo parcialmente","Discordo parcialmente","Concordo parcialmente","Discordo parcialmente","Excluso, cada equipe com sua equipe, não rola entrosamento com os que ficam fora da sede.","Não concordo nem discordo","Discordo parcialmente","Concordo parcialmente","Discordo parcialmente","Não concordo nem discordo","Discordo parcialmente","Discordo parcialmente","Concordo totalmente","Concordo parcialmente","Concordo parcialmente","Concordo totalmente","Concordo totalmente","Discordo parcialmente","Concordo totalmente","Concordo parcialmente","Concordo parcialmente","Concordo totalmente","Concordo parcialmente","Discordo parcialmente","Concordo totalmente","Concordo parcialmente","Concordo totalmente","Concordo parcialmente","Concordo parcialmente","Concordo totalmente","Concordo parcialmente","Não concordo nem discordo","Não se aplica","Não se aplica","Discordo parcialmente","Concordo parcialmente","Não concordo nem discordo","Concordo parcialmente","Concordo totalmente","Concordo parcialmente","Concordo parcialmente","Discordo parcialmente","Concordo parcialmente","Concordo parcialmente","Concordo totalmente","Concordo parcialmente","Concordo parcialmente","Concordo parcialmente","Concordo parcialmente","Discordo parcialmente","Concordo parcialmente","Concordo parcialmente","Concordo parcialmente","Concordo parcialmente","Concordo parcialmente","Discordo parcialmente","Concordo parcialmente","Mais proximidade da liderança como um todo aos liderados, maior desenvolvimento dos lideres e de fato ser aplicado a meritocracia e promoções de acordo com desenv. do colaborador e não haver promoções por ""gostar mais ou ser amigo de fulano"". Menos tempo para promoções e feedbacks efetivos.",""
"2019/06/17 11:50:42 AM GMT-3","Colaborador","QTS","Masculino","2 a 4 anos","26 a 30 anos","No Canopus","Otimizar plataformas de negócios digitais para a construção de resultados robustos.","Discordo totalmente","Discordo parcialmente","Concordo parcialmente","Concordo totalmente","Concordo totalmente","Concordo totalmente","Concordo totalmente","Concordo totalmente","Concordo totalmente","Concordo totalmente","Concordo totalmente","Não concordo nem discordo","Não concordo nem discordo","Concordo totalmente","Discordo totalmente","Concordo parcialmente","A empresa proporciona um ambiente muito agradável, para a execuções dos trabalhos. ","Concordo parcialmente","Concordo totalmente","Concordo totalmente","Concordo totalmente","Concordo totalmente","Concordo parcialmente","Concordo parcialmente","Concordo totalmente","Concordo totalmente","Concordo totalmente","Concordo totalmente","Concordo totalmente","Discordo parcialmente","Concordo totalmente","Concordo totalmente","Discordo totalmente","Concordo parcialmente","Concordo parcialmente","Não concordo nem discordo","Concordo totalmente","Concordo totalmente","Concordo totalmente","Não concordo nem discordo","Concordo totalmente","Concordo totalmente","Concordo totalmente","Não se aplica","Concordo parcialmente","Não se aplica","Concordo parcialmente","Concordo parcialmente","Concordo parcialmente","Concordo parcialmente","Concordo parcialmente","Concordo totalmente","Concordo parcialmente","Concordo parcialmente","Concordo totalmente","Concordo totalmente","Concordo totalmente","Concordo totalmente","Concordo totalmente","Discordo parcialmente","Concordo totalmente","Discordo parcialmente","Concordo totalmente","Não concordo nem discordo","Concordo totalmente","Concordo totalmente","Concordo totalmente","Discordo parcialmente","Discordo parcialmente","(Promoções/Salario Base). Acompanhei excelentes profissionais, deixando a Inmetrics por falta de reconhecimento financeiro, feedback somos reconhecidos, avaliações impecáveis. Reconhecimento financeiro apenas se for essencial para projeto nesse caso é possível cobrir proposta do mercado de trabalho.",""
"2019/06/17 12:17:55 PM GMT-3","Colaborador","QTS","Masculino","Mais de 7 anos","36 a 45 anos","Alocado no cliente","Garantir qualidade dos protudo/serviços de seu Clientes","Discordo totalmente","Discordo totalmente","Discordo parcialmente","Não concordo nem discordo","Discordo parcialmente","Discordo parcialmente","Discordo totalmente","Não concordo nem discordo","Discordo parcialmente","Não concordo nem discordo","Discordo parcialmente","Não concordo nem discordo","Discordo parcialmente","Discordo parcialmente","Não concordo nem discordo","Não concordo nem discordo","Falta informações sobre que são as pessoas e as áreas da inmetrics","Discordo parcialmente","Concordo totalmente","Não concordo nem discordo","Concordo totalmente","Não concordo nem discordo","Discordo totalmente","Discordo parcialmente","Não concordo nem discordo","Não concordo nem discordo","Não concordo nem discordo","Concordo parcialmente","Não concordo nem discordo","Discordo totalmente","Discordo parcialmente","Não concordo nem discordo","Discordo parcialmente","Não concordo nem discordo","Não concordo nem discordo","Discordo parcialmente","Concordo parcialmente","Concordo parcialmente","Discordo parcialmente","Discordo parcialmente","Não concordo nem discordo","Concordo totalmente","Não concordo nem discordo","Discordo parcialmente","Discordo parcialmente","Concordo parcialmente","Concordo parcialmente","Concordo parcialmente","Concordo parcialmente","Concordo totalmente","Não concordo nem discordo","Concordo parcialmente","Concordo parcialmente","Discordo parcialmente","Discordo parcialmente","Discordo parcialmente","Discordo parcialmente","Discordo parcialmente","Discordo parcialmente","Discordo parcialmente","Discordo parcialmente","Discordo totalmente","Não concordo nem discordo","Não concordo nem discordo","Não concordo nem discordo","Não concordo nem discordo","Não concordo nem discordo","Não concordo nem discordo","Não concordo nem discordo","revisão dos cargos, salários e benefícios",""
"2019/06/17 1:24:59 PM GMT-3","Colaborador","GO e Controle de Qualidade","Masculino","2 a 4 anos","26 a 30 anos","Alocado no cliente","Resolver os problemas de seus clientes com qualidade eficiência e agilidade.","Discordo parcialmente","Discordo parcialmente","Concordo totalmente","Discordo parcialmente","Concordo parcialmente","Concordo totalmente","Concordo parcialmente","Concordo parcialmente","Concordo totalmente","Concordo totalmente","Concordo parcialmente","Concordo parcialmente","Não concordo nem discordo","Concordo parcialmente","Discordo totalmente","Concordo parcialmente","Todos se ajudam, porém é difícil crescer onde a preferência por amiguinhos.","Concordo parcialmente","Não concordo nem discordo","Concordo parcialmente","Concordo parcialmente","Concordo parcialmente","Concordo parcialmente","Não concordo nem discordo","Concordo parcialmente","Não concordo nem discordo","Não concordo nem discordo","Concordo parcialmente","Concordo parcialmente","Discordo parcialmente","Concordo parcialmente","Concordo parcialmente","Discordo parcialmente","Não concordo nem discordo","Discordo totalmente","Discordo totalmente","Concordo totalmente","Concordo totalmente","Concordo parcialmente","Concordo parcialmente","Concordo totalmente","Concordo totalmente","Não concordo nem discordo","Não concordo nem discordo","Concordo totalmente","Não se aplica","Não concordo nem discordo","Concordo parcialmente","Não concordo nem discordo","Concordo parcialmente","Concordo parcialmente","Concordo totalmente","Concordo parcialmente","Não concordo nem discordo","Discordo totalmente","Não concordo nem discordo","Concordo totalmente","Não concordo nem discordo","Concordo parcialmente","Concordo totalmente","Concordo totalmente","Discordo totalmente","Não concordo nem discordo","Discordo parcialmente","Discordo parcialmente","Discordo totalmente","Não concordo nem discordo","Concordo parcialmente","Concordo parcialmente","Reconhecimento verdadeiro de seus colaboradores e plano de desenvolvimento com interesse real na carreira de seus colaboradores.",""
